"GEO_ID","NAME","B25077_001E","B25077_001M",
"Geography","Geographic Area Name","Estimate!!Median value (dollars)","Margin of Error!!Median value (dollars)",
"1400000US53063013002","Census Tract 130.02; Spokane County; Washington","365600","112448",
"1400000US53063013003","Census Tract 130.03; Spokane County; Washington","596200","38553",
"1400000US53063013101","Census Tract 131.01; Spokane County; Washington","373400","23395",
"1400000US53063013102","Census Tract 131.02; Spokane County; Washington","453500","25952",
"1400000US53063013201","Census Tract 132.01; Spokane County; Washington","331400","35365",
"1400000US53063013203","Census Tract 132.03; Spokane County; Washington","478300","50791",
"1400000US53063013204","Census Tract 132.04; Spokane County; Washington","558000","53339",
"1400000US53063013205","Census Tract 132.05; Spokane County; Washington","751100","276503",
"1400000US53063013300","Census Tract 133; Spokane County; Washington","657200","65935",
"1400000US53063013401","Census Tract 134.01; Spokane County; Washington","568500","45843",
"1400000US53063013501","Census Tract 135.01; Spokane County; Washington","443300","132399",
"1400000US53063013502","Census Tract 135.02; Spokane County; Washington","646000","124216",
"1400000US53063013503","Census Tract 135.03; Spokane County; Washington","497800","56433",
"1400000US53063013600","Census Tract 136; Spokane County; Washington","425800","45659",
"1400000US53063013700","Census Tract 137; Spokane County; Washington","388900","42909",
"1400000US53063013800","Census Tract 138; Spokane County; Washington","-","**",
"1400000US53063013900","Census Tract 139; Spokane County; Washington","325800","26744",
"1400000US53063014001","Census Tract 140.01; Spokane County; Washington","342000","64285",
"1400000US53063014002","Census Tract 140.02; Spokane County; Washington","319000","41536",
"1400000US53063014100","Census Tract 141; Spokane County; Washington","376300","27779",
"1400000US53063014200","Census Tract 142; Spokane County; Washington","429500","125883",
"1400000US53063014300","Census Tract 143; Spokane County; Washington","300200","25018",
"1400000US53063014400","Census Tract 144; Spokane County; Washington","261400","26237",
"1400000US53063014500","Census Tract 145; Spokane County; Washington","214500","25410",
"1400000US53065941000","Census Tract 9410; Stevens County; Washington","136100","30327",
"1400000US53065950101","Census Tract 9501.01; Stevens County; Washington","232000","24026",
"1400000US53065950102","Census Tract 9501.02; Stevens County; Washington","308600","56032",
"1400000US53065950200","Census Tract 9502; Stevens County; Washington","272100","27712",
"1400000US53065950300","Census Tract 9503; Stevens County; Washington","226900","21393",
"1400000US53065950500","Census Tract 9505; Stevens County; Washington","276100","36374",
"1400000US53065950600","Census Tract 9506; Stevens County; Washington","329400","35324",
"1400000US53065950700","Census Tract 9507; Stevens County; Washington","210900","20474",
"1400000US53065950800","Census Tract 9508; Stevens County; Washington","355300","46183",
"1400000US53065950900","Census Tract 9509; Stevens County; Washington","270900","19882",
"1400000US53065951100","Census Tract 9511; Stevens County; Washington","259400","33041",
"1400000US53065951301","Census Tract 9513.01; Stevens County; Washington","457800","31123",
"1400000US53065951302","Census Tract 9513.02; Stevens County; Washington","404400","56820",
"1400000US53065951401","Census Tract 9514.01; Stevens County; Washington","354100","56812",
"1400000US53065951402","Census Tract 9514.02; Stevens County; Washington","480000","41641",
"1400000US53067010100","Census Tract 101; Thurston County; Washington","548500","119050",
"1400000US53067010200","Census Tract 102; Thurston County; Washington","452400","14420",
"1400000US53067010300","Census Tract 103; Thurston County; Washington","424500","38542",
"1400000US53067010400","Census Tract 104; Thurston County; Washington","533400","39219",
"1400000US53067010510","Census Tract 105.10; Thurston County; Washington","49300","35495",
"1400000US53067010520","Census Tract 105.20; Thurston County; Washington","399800","82844",
"1400000US53067010600","Census Tract 106; Thurston County; Washington","429500","18384",
"1400000US53067010700","Census Tract 107; Thurston County; Washington","485000","22416",
"1400000US53067010801","Census Tract 108.01; Thurston County; Washington","396700","76388",
"1400000US53067010802","Census Tract 108.02; Thurston County; Washington","430600","35318",
"1400000US53067010910","Census Tract 109.10; Thurston County; Washington","454000","16574",
"1400000US53067010920","Census Tract 109.20; Thurston County; Washington","341200","95313",
"1400000US53067011000","Census Tract 110; Thurston County; Washington","436100","46335",
"1400000US53067011100","Census Tract 111; Thurston County; Washington","508700","42026",
"1400000US53067011200","Census Tract 112; Thurston County; Washington","321600","23643",
"1400000US53067011300","Census Tract 113; Thurston County; Washington","314000","72372",
"1400000US53067011410","Census Tract 114.10; Thurston County; Washington","415600","20716",
"1400000US53067011421","Census Tract 114.21; Thurston County; Washington","442500","13765",
"1400000US53067011422","Census Tract 114.22; Thurston County; Washington","467400","39932",
"1400000US53067011500","Census Tract 115; Thurston County; Washington","409100","41308",
"1400000US53067011622","Census Tract 116.22; Thurston County; Washington","417000","20027",
"1400000US53067011623","Census Tract 116.23; Thurston County; Washington","413500","21231",
"1400000US53067011624","Census Tract 116.24; Thurston County; Washington","421600","39813",
"1400000US53067011625","Census Tract 116.25; Thurston County; Washington","418200","29886",
"1400000US53067011626","Census Tract 116.26; Thurston County; Washington","385700","64720",
"1400000US53067011627","Census Tract 116.27; Thurston County; Washington","389800","54131",
"1400000US53067011628","Census Tract 116.28; Thurston County; Washington","426800","29354",
"1400000US53067011720","Census Tract 117.20; Thurston County; Washington","487200","21478",
"1400000US53067011721","Census Tract 117.21; Thurston County; Washington","548700","47141",
"1400000US53067011722","Census Tract 117.22; Thurston County; Washington","532200","57003",
"1400000US53067011810","Census Tract 118.10; Thurston County; Washington","508400","61047",
"1400000US53067011821","Census Tract 118.21; Thurston County; Washington","388400","38531",
"1400000US53067011822","Census Tract 118.22; Thurston County; Washington","478900","38536",
"1400000US53067011901","Census Tract 119.01; Thurston County; Washington","508400","208104",
"1400000US53067011902","Census Tract 119.02; Thurston County; Washington","599600","60739",
"1400000US53067012001","Census Tract 120.01; Thurston County; Washington","522600","105335",
"1400000US53067012002","Census Tract 120.02; Thurston County; Washington","715200","68363",
"1400000US53067012100","Census Tract 121; Thurston County; Washington","597500","67644",
"1400000US53067012211","Census Tract 122.11; Thurston County; Washington","663400","64828",
"1400000US53067012221","Census Tract 122.21; Thurston County; Washington","579600","65797",
"1400000US53067012223","Census Tract 122.23; Thurston County; Washington","388700","37219",
"1400000US53067012224","Census Tract 122.24; Thurston County; Washington","367600","48067",
"1400000US53067012225","Census Tract 122.25; Thurston County; Washington","579400","36669",
"1400000US53067012226","Census Tract 122.26; Thurston County; Washington","550700","40532",
"1400000US53067012320","Census Tract 123.20; Thurston County; Washington","446500","116257",
"1400000US53067012330","Census Tract 123.30; Thurston County; Washington","377300","56305",
"1400000US53067012331","Census Tract 123.31; Thurston County; Washington","525100","42866",
"1400000US53067012332","Census Tract 123.32; Thurston County; Washington","367400","39859",
"1400000US53067012412","Census Tract 124.12; Thurston County; Washington","397100","36695",
"1400000US53067012420","Census Tract 124.20; Thurston County; Washington","565500","43336",
"1400000US53067012421","Census Tract 124.21; Thurston County; Washington","460000","42727",
"1400000US53067012422","Census Tract 124.22; Thurston County; Washington","407200","50334",
"1400000US53067012510","Census Tract 125.10; Thurston County; Washington","378500","28042",
"1400000US53067012530","Census Tract 125.30; Thurston County; Washington","427200","30872",
"1400000US53067012531","Census Tract 125.31; Thurston County; Washington","416900","75248",
"1400000US53067012532","Census Tract 125.32; Thurston County; Washington","563100","60440",
"1400000US53067012610","Census Tract 126.10; Thurston County; Washington","568000","58659",
"1400000US53067012620","Census Tract 126.20; Thurston County; Washington","347300","22771",
"1400000US53067012710","Census Tract 127.10; Thurston County; Washington","381100","30891",
"1400000US53067012720","Census Tract 127.20; Thurston County; Washington","389500","74234",
"1400000US53067012730","Census Tract 127.30; Thurston County; Washington","418500","42413",
"1400000US53067990100","Census Tract 9901; Thurston County; Washington","-","**",
"1400000US53069950100","Census Tract 9501; Wahkiakum County; Washington","344500","39030",
"1400000US53071920000","Census Tract 9200; Walla Walla County; Washington","335000","37739",
"1400000US53071920100","Census Tract 9201; Walla Walla County; Washington","477300","59598",
"1400000US53071920200","Census Tract 9202; Walla Walla County; Washington","392800","45115",
"1400000US53071920301","Census Tract 9203.01; Walla Walla County; Washington","341400","28872",
"1400000US53071920302","Census Tract 9203.02; Walla Walla County; Washington","306800","47875",
"1400000US53071920400","Census Tract 9204; Walla Walla County; Washington","-","**",
"1400000US53071920500","Census Tract 9205; Walla Walla County; Washington","218700","12670",
"1400000US53071920600","Census Tract 9206; Walla Walla County; Washington","243600","91183",
"1400000US53071920701","Census Tract 9207.01; Walla Walla County; Washington","346300","37015",
"1400000US53071920702","Census Tract 9207.02; Walla Walla County; Washington","418100","32380",
"1400000US53071920801","Census Tract 9208.01; Walla Walla County; Washington","289100","25421",
"1400000US53071920802","Census Tract 9208.02; Walla Walla County; Washington","357200","56124",
"1400000US53071920901","Census Tract 9209.01; Walla Walla County; Washington","433000","29826",
"1400000US53071920902","Census Tract 9209.02; Walla Walla County; Washington","565200","38273",
"1400000US53073000101","Census Tract 1.01; Whatcom County; Washington","562900","150996",
"1400000US53073000102","Census Tract 1.02; Whatcom County; Washington","469500","26584",
"1400000US53073000201","Census Tract 2.01; Whatcom County; Washington","500700","122256",
"1400000US53073000202","Census Tract 2.02; Whatcom County; Washington","538800","65524",
"1400000US53073000203","Census Tract 2.03; Whatcom County; Washington","404200","68411",
"1400000US53073000301","Census Tract 3.01; Whatcom County; Washington","520300","84049",
"1400000US53073000302","Census Tract 3.02; Whatcom County; Washington","252900","42970",
"1400000US53073000401","Census Tract 4.01; Whatcom County; Washington","618200","38771",
"1400000US53073000402","Census Tract 4.02; Whatcom County; Washington","549500","82230",
"1400000US53073000501","Census Tract 5.01; Whatcom County; Washington","594800","42616",
"1400000US53073000502","Census Tract 5.02; Whatcom County; Washington","650300","39581",
"1400000US53073000600","Census Tract 6; Whatcom County; Washington","360300","35001",
"1400000US53073000700","Census Tract 7; Whatcom County; Washington","433000","33050",
"1400000US53073000803","Census Tract 8.03; Whatcom County; Washington","643300","35974",
"1400000US53073000804","Census Tract 8.04; Whatcom County; Washington","667700","46025",
"1400000US53073000805","Census Tract 8.05; Whatcom County; Washington","633300","94719",
"1400000US53073000807","Census Tract 8.07; Whatcom County; Washington","429200","45835",
"1400000US53073000808","Census Tract 8.08; Whatcom County; Washington","484300","57761",
"1400000US53073000809","Census Tract 8.09; Whatcom County; Washington","432800","52642",
"1400000US53073000902","Census Tract 9.02; Whatcom County; Washington","681100","79243",
"1400000US53073000903","Census Tract 9.03; Whatcom County; Washington","291500","237173",
"1400000US53073000904","Census Tract 9.04; Whatcom County; Washington","644000","33645",
"1400000US53073001000","Census Tract 10; Whatcom County; Washington","566900","115737",
"1400000US53073001101","Census Tract 11.01; Whatcom County; Washington","865900","104069",
"1400000US53073001102","Census Tract 11.02; Whatcom County; Washington","928200","124360",
"1400000US53073001202","Census Tract 12.02; Whatcom County; Washington","670000","85054",
"1400000US53073001203","Census Tract 12.03; Whatcom County; Washington","491000","129165",
"1400000US53073001204","Census Tract 12.04; Whatcom County; Washington","248200","219972",
"1400000US53073010101","Census Tract 101.01; Whatcom County; Washington","449500","39357",
"1400000US53073010102","Census Tract 101.02; Whatcom County; Washington","319900","63975",
"1400000US53073010103","Census Tract 101.03; Whatcom County; Washington","430100","29998",
"1400000US53073010201","Census Tract 102.01; Whatcom County; Washington","529500","39465",
"1400000US53073010202","Census Tract 102.02; Whatcom County; Washington","464800","38483",
"1400000US53073010301","Census Tract 103.01; Whatcom County; Washington","538800","50555",
"1400000US53073010302","Census Tract 103.02; Whatcom County; Washington","502000","55895",
"1400000US53073010303","Census Tract 103.03; Whatcom County; Washington","585300","46450",
"1400000US53073010405","Census Tract 104.05; Whatcom County; Washington","583500","59327",
"1400000US53073010406","Census Tract 104.06; Whatcom County; Washington","394100","52135",
"1400000US53073010407","Census Tract 104.07; Whatcom County; Washington","542900","59175",
"1400000US53073010408","Census Tract 104.08; Whatcom County; Washington","612800","64640",
"1400000US53073010409","Census Tract 104.09; Whatcom County; Washington","397100","43541",
"1400000US53073010410","Census Tract 104.10; Whatcom County; Washington","561800","107019",
"1400000US53073010411","Census Tract 104.11; Whatcom County; Washington","397200","68639",
"1400000US53073010503","Census Tract 105.03; Whatcom County; Washington","551700","50985",
"1400000US53073010504","Census Tract 105.04; Whatcom County; Washington","649900","33211",
"1400000US53073010505","Census Tract 105.05; Whatcom County; Washington","501100","47726",
"1400000US53073010506","Census Tract 105.06; Whatcom County; Washington","405200","56728",
"1400000US53073010600","Census Tract 106; Whatcom County; Washington","590200","66454",
"1400000US53073010701","Census Tract 107.01; Whatcom County; Washington","653700","63149",
"1400000US53073010702","Census Tract 107.02; Whatcom County; Washington","546400","43113",
"1400000US53073010900","Census Tract 109; Whatcom County; Washington","529000","68376",
"1400000US53073011000","Census Tract 110; Whatcom County; Washington","460500","137753",
"1400000US53073940001","Census Tract 9400.01; Whatcom County; Washington","482000","36629",
"1400000US53073940002","Census Tract 9400.02; Whatcom County; Washington","240400","134107",
"1400000US53075000100","Census Tract 1; Whitman County; Washington","345200","133305",
"1400000US53075000201","Census Tract 2.01; Whitman County; Washington","361700","48225",
"1400000US53075000202","Census Tract 2.02; Whitman County; Washington","335800","44548",
"1400000US53075000300","Census Tract 3; Whitman County; Washington","427100","44626",
"1400000US53075000400","Census Tract 4; Whitman County; Washington","428100","40252",
"1400000US53075000500","Census Tract 5; Whitman County; Washington","-","**",
"1400000US53075000601","Census Tract 6.01; Whitman County; Washington","-","**",
"1400000US53075000602","Census Tract 6.02; Whitman County; Washington","511400","325066",
"1400000US53075000700","Census Tract 7; Whitman County; Washington","264500","17986",
"1400000US53075000800","Census Tract 8; Whitman County; Washington","255300","32986",
"1400000US53075000900","Census Tract 9; Whitman County; Washington","198000","20236",
"1400000US53075001000","Census Tract 10; Whitman County; Washington","260700","44317",
"1400000US53077000100","Census Tract 1; Yakima County; Washington","220300","30549",
"1400000US53077000200","Census Tract 2; Yakima County; Washington","124800","21751",
"1400000US53077000301","Census Tract 3.01; Yakima County; Washington","-","**",
"1400000US53077000302","Census Tract 3.02; Yakima County; Washington","218300","43898",
"1400000US53077000401","Census Tract 4.01; Yakima County; Washington","367600","17311",
"1400000US53077000402","Census Tract 4.02; Yakima County; Washington","416200","70054",
"1400000US53077000500","Census Tract 5; Yakima County; Washington","276600","40926",
"1400000US53077000600","Census Tract 6; Yakima County; Washington","250900","31499",
"1400000US53077000700","Census Tract 7; Yakima County; Washington","185400","20964",
"1400000US53077000800","Census Tract 8; Yakima County; Washington","315200","29741",
"1400000US53077000902","Census Tract 9.02; Yakima County; Washington","258400","28154",
"1400000US53077000903","Census Tract 9.03; Yakima County; Washington","321100","30518",
"1400000US53077000904","Census Tract 9.04; Yakima County; Washington","322100","41430",
"1400000US53077001000","Census Tract 10; Yakima County; Washington","277100","51030",
"1400000US53077001100","Census Tract 11; Yakima County; Washington","276200","41668",
"1400000US53077001201","Census Tract 12.01; Yakima County; Washington","159800","36029",
"1400000US53077001202","Census Tract 12.02; Yakima County; Washington","175800","76168",
"1400000US53077001300","Census Tract 13; Yakima County; Washington","145000","33732",
"1400000US53077001400","Census Tract 14; Yakima County; Washington","184700","39211",
"1400000US53077001502","Census Tract 15.02; Yakima County; Washington","163700","20437",
"1400000US53077001503","Census Tract 15.03; Yakima County; Washington","156100","69900",
"1400000US53077001504","Census Tract 15.04; Yakima County; Washington","186500","24086",
"1400000US53077001601","Census Tract 16.01; Yakima County; Washington","380800","38033",
"1400000US53077001602","Census Tract 16.02; Yakima County; Washington","319600","31020",
"1400000US53077001701","Census Tract 17.01; Yakima County; Washington","330500","62022",
"1400000US53077001702","Census Tract 17.02; Yakima County; Washington","330200","35731",
"1400000US53077001801","Census Tract 18.01; Yakima County; Washington","299500","42419",
"1400000US53077001802","Census Tract 18.02; Yakima County; Washington","197900","61912",
"1400000US53077001901","Census Tract 19.01; Yakima County; Washington","229500","42229",
"1400000US53077001902","Census Tract 19.02; Yakima County; Washington","249900","61528",
"1400000US53077002003","Census Tract 20.03; Yakima County; Washington","133900","108841",
"1400000US53077002004","Census Tract 20.04; Yakima County; Washington","183200","14078",
"1400000US53077002005","Census Tract 20.05; Yakima County; Washington","273100","24633",
"1400000US53077002006","Census Tract 20.06; Yakima County; Washington","221600","34375",
"1400000US53077002101","Census Tract 21.01; Yakima County; Washington","411100","50819",
"1400000US53077002103","Census Tract 21.03; Yakima County; Washington","168200","26895",
"1400000US53077002104","Census Tract 21.04; Yakima County; Washington","222400","50259",
"1400000US53077002201","Census Tract 22.01; Yakima County; Washington","357700","26166",
"1400000US53077002202","Census Tract 22.02; Yakima County; Washington","310700","106041",
"1400000US53077002701","Census Tract 27.01; Yakima County; Washington","209400","24714",
"1400000US53077002801","Census Tract 28.01; Yakima County; Washington","417800","32805",
"1400000US53077002803","Census Tract 28.03; Yakima County; Washington","408400","43028",
"1400000US53077002804","Census Tract 28.04; Yakima County; Washington","391800","44099",
"1400000US53077002900","Census Tract 29; Yakima County; Washington","272000","24393",
"1400000US53077003002","Census Tract 30.02; Yakima County; Washington","373700","49021",
"1400000US53077003003","Census Tract 30.03; Yakima County; Washington","317600","66051",
"1400000US53077003004","Census Tract 30.04; Yakima County; Washington","305900","34678",
"1400000US53077003100","Census Tract 31; Yakima County; Washington","329500","52100",
"1400000US53077003200","Census Tract 32; Yakima County; Washington","358800","26980",
"1400000US53077003400","Census Tract 34; Yakima County; Washington","355000","32392",
"1400000US53077940001","Census Tract 9400.01; Yakima County; Washington","212800","18139",
"1400000US53077940002","Census Tract 9400.02; Yakima County; Washington","260600","43000",
"1400000US53077940003","Census Tract 9400.03; Yakima County; Washington","260800","55207",
"1400000US53077940005","Census Tract 9400.05; Yakima County; Washington","223700","6350",
"1400000US53077940006","Census Tract 9400.06; Yakima County; Washington","166600","33038",
"1400000US53077940007","Census Tract 9400.07; Yakima County; Washington","188200","44169",
"1400000US53077940008","Census Tract 9400.08; Yakima County; Washington","176000","59964",
